ens_ID,gene_symbol,gene_FPKM,gene_expression_percentile,gene_zscore,mouse_ortholog_ensID,percent_identity, ortholog_confidence, refseq_ID
ENSG00000189182,KRT77,0,21.1405646963,-0.180318926688,ENSMUSG00000067594,73,1,NM_175078
ENSG00000187969,ZCCHC13,0,21.1405646963,-0.179605302027,ENSMUSG00000031330,61,1,NM_203303
ENSG00000188342,GTF2F2,15.5,79.1285801341,1.52954487122,ENSMUSG00000067995,98,0,NM_004128
ENSG00000188343,FAM92A1,7.1,63.0052813325,0.515547319971,ENSMUSG00000028218,86,0,NM_001283034
ENSG00000114529,C3orf52,0.8,34.1458460288,-0.670264511918,ENSMUSG00000033187,38,0,NM_001171747
ENSG00000147174,ACRC,3.6,50.4925858217,1.3956274492,NA,NA,NA,NM_052957
ENSG00000166831,RBPMS2,1.9,42.0780012188,-0.449108161614,ENSMUSG00000032387,85,0,NM_194272
ENSG00000135617,PRADC1,13.3,76.3508023563,0.23171446511,ENSMUSG00000030008,98,1,NM_032319
ENSG00000162849,KIF26B,0.6,32.1704245379,0.0949157995752,ENSMUSG00000026494,88,1,NM_018012
ENSG00000114520,SNX4,20.3,83.7649807028,0.441454887083,ENSMUSG00000022808,94,0,NM_003794
ENSG00000166839,ANKDD1A,6.2,60.1665651026,3.54119583671,ENSMUSG00000066510,76,0,NM_182703
ENSG00000145198,VWA5B2,31.4,89.6760105627,5.52878470292,ENSMUSG00000046613,84,0,NM_138345
ENSG00000189157,FAM47E,2.8,46.8007312614,0.267184826478,ENSMUSG00000057068,31,0,NM_001136570
ENSG00000149243,KLHL35,0.6,32.1704245379,0.467164383055,ENSMUSG00000035298,89,0,NM_001039548
ENSG00000184702,5-Sep,13.2,76.2187690433,-0.22485442771,ENSMUSG00000072214,99,0,NM_001009939
ENSG00000169813,HNRNPF,57.5,94.8710136096,-0.629795781751,ENSMUSG00000042079,98,0,NM_001098208
ENSG00000145191,EIF2B5,14.6,78.1078610603,0.169884715096,ENSMUSG00000003235,88,0,NM_003907
ENSG00000145192,AHSG,0,21.1405646963,-0.179710146354,ENSMUSG00000022868,53,1,NM_001622
ENSG00000069956,MAPK6,6.2,60.1665651026,-1.00800882485,ENSMUSG00000042688,95,1,NM_002748
ENSG00000145194,ECE2,9.5,69.4698354662,3.75388830603,ENSMUSG00000022842,92,1,NM_001100120
ENSG00000115694,STK25,24.1,86.6087751371,-0.504956106507,ENSMUSG00000026277,99,1,NM_001282305
ENSG00000169814,BTD,10.4,71.3132236441,-0.0864457713684,ENSMUSG00000021900,82,1,NM_001281725
ENSG00000163462,TRIM46,0.5,30.9618119033,0.147117272727,ENSMUSG00000042766,98,0,NM_001256600
ENSG00000214114,MYCBP,5,56.1497054641,-0.531644123509,ENSMUSG00000028647,97,1,NM_012333
ENSG00000163464,CXCR1,0.5,30.9618119033,-0.375148439025,ENSMUSG00000026180,67,0,NM_000634
ENSG00000084710,EFR3B,1.3,38.1271582368,0.0279701732947,ENSMUSG00000020658,98,0,NM_014971
ENSG00000105298,CACTIN,3.2,48.7609181393,-0.564360702693,ENSMUSG00000034889,87,0,NM_021231
ENSG00000163468,CCT3,84.7,96.8667479179,0.576986450178,ENSMUSG00000001416,97,1,NM_001008800
ENSG00000168036,CTNNB1,95.9,97.2273004266,0.064026885743,ENSMUSG00000006932,100,0,NM_001098209
ENSG00000141682,PMAIP1,0.5,30.9618119033,-0.583117868306,ENSMUSG00000024521,72,1,NM_021127
ENSG00000068650,ATP11A,7.4,64.0260004063,-0.00848723366252,ENSMUSG00000031441,92,1,NM_032189
ENSG00000048471,SNX29,2.7,46.3436928702,-0.868336479529,ENSMUSG00000071669,87,1,NM_032167
ENSG00000105290,APLP1,20.6,84.089985781,0.342683590699,ENSMUSG00000006651,86,1,NM_005166
ENSG00000162599,NFIA,12.6,75.3250050782,0.116586645033,ENSMUSG00000028565,91,0,NM_005595
ENSG00000162598,C1orf87,0,21.1405646963,-0.209566131846,ENSMUSG00000078639,64,1,NM_152377
ENSG00000109736,MFSD10,4.4,53.9356083689,-0.814747913055,ENSMUSG00000001082,80,1,NM_001120
ENSG00000109738,GLRB,6.7,61.7763558806,0.594118118151,ENSMUSG00000028020,97,1,NM_001166061
ENSG00000058600,POLR3E,5.8,58.8716229941,0.282738220468,ENSMUSG00000030880,92,0,NM_001258035
ENSG00000029364,SLC39A9,15.8,79.5094454601,-0.0320927273636,ENSMUSG00000048833,93,1,NM_001252148
ENSG00000172289,OR10V1,0,21.1405646963,nan,ENSMUSG00000060878,90,1,NM_001005324
ENSG00000029363,BCLAF1,4.6,54.6567133861,-0.568978577043,ENSMUSG00000037608,96,1,NM_001077440
ENSG00000162595,DIRAS3,15.4,79.0168596384,1.30370895016,NA,NA,NA,NM_004675
ENSG00000162594,IL23R,1.3,38.1271582368,4.03258662717,ENSMUSG00000049093,69,0,NM_144701
ENSG00000169035,KLK7,0.1,24.3195206175,-0.285533163589,ENSMUSG00000030713,72,1,NM_139277
ENSG00000118640,VAMP8,24.6,86.827137924,-1.21097790716,ENSMUSG00000050732,87,0,NM_003761
ENSG00000071909,MYO3B,0,21.1405646963,-0.353950957584,ENSMUSG00000042064,85,0,NM_138995
ENSG00000069329,VPS35,3.8,51.3355677432,-0.17736068273,ENSMUSG00000031696,99,1,NM_018206
ENSG00000100084,HIRA,6.9,62.4365224457,-0.334344003732,ENSMUSG00000022702,96,1,NM_003325
ENSG00000159961,OR3A3,0,21.1405646963,-0.212664361503,NA,NA,NA,NM_012373
ENSG00000090776,EFNB1,9.6,69.6881982531,-0.157555672779,ENSMUSG00000031217,95,1,NM_004429
ENSG00000115073,ACTR1B,34.5,90.7018078407,1.52268588096,ENSMUSG00000037351,99,0,NM_005735
ENSG00000068354,TBC1D25,3.9,51.7976843388,0.146954567734,ENSMUSG00000039201,94,1,NM_002536
ENSG00000253148,RGS21,0,21.1405646963,nan,ENSMUSG00000098509,88,0,NM_001039152
ENSG00000213853,EMP2,5.1,56.5102579728,-0.489514245129,ENSMUSG00000022505,77,0,NM_001424
ENSG00000135960,EDAR,0,21.1405646963,-0.898570777153,ENSMUSG00000003227,92,1,NM_022336
ENSG00000029534,ANK1,0.6,32.1704245379,-0.255804498003,ENSMUSG00000031543,91,0,NM_020480
ENSG00000213585,VDAC1,61.4,95.25695714,-0.0343030670024,ENSMUSG00000020402,99,0,NM_003374
ENSG00000138696,BMPR1B,4.2,53.1230956734,0.328071066635,ENSMUSG00000052430,93,0,NM_001256793
ENSG00000138347,MYPN,0.2,26.6199471867,-0.241005662394,ENSMUSG00000020067,88,0,NM_001256267
ENSG00000138346,DNA2,0.5,30.9618119033,-0.788987864597,ENSMUSG00000036875,80,1,NM_001080449
ENSG00000213588,ZBTB9,3.5,50.0914076782,0.0258691740945,ENSMUSG00000079605,76,1,NM_152735
ENSG00000213859,KCTD11,3.5,50.0914076782,-0.528134730515,ENSMUSG00000046731,90,1,NM_001002914
ENSG00000105122,RASAL3,1.1,36.6087751371,-0.486488159711,ENSMUSG00000052142,81,1,NM_022904
ENSG00000014216,CAPN1,22,85.085313833,-0.794662239329,ENSMUSG00000024942,89,0,NM_005186
ENSG00000105127,AKAP8,3.8,51.3355677432,-0.575049574847,ENSMUSG00000024045,77,0,NM_005858
ENSG00000112685,EXOC2,6.8,62.1064391631,-0.294216062566,ENSMUSG00000021357,94,1,NM_018303
ENSG00000039068,CDH1,0.1,24.3195206175,-1.01306547061,ENSMUSG00000000303,81,1,NM_004360
ENSG00000156976,EIF4A2,227.3,98.9488117002,0.920324396244,ENSMUSG00000022884,100,0,NM_001967
ENSG00000070269,TMEM260,3.6,50.4925858217,0.0557668590782,ENSMUSG00000036339,82,1,NM_017799
ENSG00000276017,AC007325.1,0,21.1405646963,-0.179605302027,NA,NA,NA,NA
ENSG00000186564,FOXD2,0.3,28.4430225472,-0.032302684824,ENSMUSG00000055210,94,1,NM_004474
ENSG00000186566,GPATCH8,3.9,51.7976843388,-0.568632293622,ENSMUSG00000034621,90,1,NM_001304939
ENSG00000186567,CEACAM19,1.6,40.2193784278,0.105862320163,ENSMUSG00000049848,60,1,NM_020219
ENSG00000186562,DEFB105A,0,21.1405646963,-0.179605302027,ENSMUSG00000058052,47,0,NM_152250
ENSG00000146555,SDK1,0.3,28.4430225472,-1.14293972187,ENSMUSG00000039683,90,1,NM_152744
ENSG00000146223,RPL7L1,26.5,87.7513711152,0.828484460844,ENSMUSG00000063888,83,1,NM_198486
ENSG00000146221,TCTE1,0,21.1405646963,-0.277474365993,ENSMUSG00000023949,73,0,NM_182539
ENSG00000148719,DNAJB12,17.3,81.0329067642,1.1042889459,ENSMUSG00000020109,87,1,NM_001002762
ENSG00000060709,RIMBP2,8.3,66.6006500102,2.73107357913,ENSMUSG00000029420,79,0,NM_015347
ENSG00000051009,FAM160A2,9.5,69.4698354662,-0.627212932332,ENSMUSG00000044465,90,1,NM_032127
ENSG00000133318,RTN3,59.3,95.038594353,-0.0174108629618,ENSMUSG00000024758,51,1,NM_201429
ENSG00000133317,LGALS12,0.6,32.1704245379,-0.183293948184,ENSMUSG00000024972,76,1,NM_001142538
ENSG00000055070,SZRD1,33.1,90.2701604713,-0.131067641645,ENSMUSG00000040842,97,0,NM_001271869
ENSG00000133315,MACROD1,2.2,43.7131830185,-0.345000943578,ENSMUSG00000036278,86,1,NM_014067
ENSG00000141027,NCOR1,15.3,78.9203737558,-1.30662817143,ENSMUSG00000018501,92,1,NM_001190438
ENSG00000133313,CNDP2,25.9,87.4873044891,-0.811137904291,ENSMUSG00000024644,91,1,NM_001168499
ENSG00000183632,TP53TG3,0.2,26.6199471867,1.25675743576,NA,NA,NA,NM_016212
ENSG00000137343,ATAT1,3,47.7706682917,-0.23549617411,ENSMUSG00000024426,85,0,NM_001031722
ENSG00000172867,KRT2,0,21.1405646963,-0.182078279563,ENSMUSG00000064201,79,0,NM_000423
ENSG00000100519,PSMC6,6.8,62.1064391631,0.142500445315,ENSMUSG00000021832,97,0,NM_002806
ENSG00000198894,CIPC,7.9,65.544383506,-0.529670188699,ENSMUSG00000034157,86,1,NM_033426
ENSG00000198892,SHISA4,7.4,64.0260004063,0.456606437896,ENSMUSG00000041889,92,0,NM_198149
ENSG00000198890,PRMT6,7.3,63.6959171237,0.777739460571,ENSMUSG00000049300,92,0,NM_018137
ENSG00000162337,LRP5,11.3,73.1769246394,-0.136837114795,ENSMUSG00000024913,94,0,NM_001291902
ENSG00000066427,ATXN3,6.7,61.7763558806,-0.193591081268,NA,NA,NA,NM_001164779
ENSG00000132323,ILKAP,9.4,69.2006906358,-0.364702720372,ENSMUSG00000026309,95,1,NM_030768
ENSG00000066422,ZBTB11,6,59.5825716027,-0.245130019058,ENSMUSG00000022601,89,1,NM_014415
ENSG00000155714,PDZD9,0,21.1405646963,-0.194006270089,ENSMUSG00000030887,70,0,NM_173806
ENSG00000182010,RTKN2,0,21.1405646963,-0.247097365395,ENSMUSG00000037846,71,0,NM_001282941
ENSG00000182013,PNMAL1,19.8,83.3485679464,0.948562253531,ENSMUSG00000041141,58,1,NM_018215
ENSG00000157578,LCA5L,1.2,37.4517570587,-0.145534409021,ENSMUSG00000045275,60,1,NM_152505
ENSG00000130962,PRRG1,3.6,50.4925858217,0.022799573804,ENSMUSG00000047996,93,0,NM_001173490
ENSG00000108064,TFAM,17.7,81.4086938858,0.363245224352,ENSMUSG00000003923,61,0,NM_001270782
ENSG00000157570,TSPAN18,23.2,85.9536867764,0.950312483678,ENSMUSG00000027217,91,0,NM_130783
ENSG00000108061,SHOC2,14.5,77.9605931343,-0.345887276259,ENSMUSG00000024976,98,0,NM_001269039
ENSG00000087495,PHACTR3,0.9,34.938045907,-0.134874425947,ENSMUSG00000027525,81,0,NM_001281507
ENSG00000165879,FRAT1,1.1,36.6087751371,-0.686346529958,ENSMUSG00000070526,67,0,NM_005479
ENSG00000204179,PTPN20A,8.7,67.5655088361,3.25296024794,ENSMUSG00000021940,65,1,NM_001042363
ENSG00000067082,KLF6,39.4,91.9408897014,-0.613947542235,ENSMUSG00000000078,95,1,NM_001160125
ENSG00000204174,NPY4R,0,21.1405646963,-0.50848251849,ENSMUSG00000048337,75,0,NM_005972
ENSG00000204175,GPRIN2,0,21.1405646963,-0.630540257578,ENSMUSG00000071531,70,0,NM_014696
ENSG00000204176,SYT15,0.6,32.1704245379,-0.476942343013,ENSMUSG00000041479,78,1,NM_031912
ENSG00000204172,AGAP10,3.2,48.7609181393,-0.46970756472,ENSMUSG00000055013,61,1,NM_001190810
ENSG00000124067,SLC12A4,17.9,81.6219784684,0.707783313232,ENSMUSG00000017765,91,1,NM_001145962
ENSG00000121621,KIF18A,0,21.1405646963,-0.605207856551,ENSMUSG00000027115,76,1,NM_031217
ENSG00000181938,GINS3,4.2,53.1230956734,0.890136606909,ENSMUSG00000031669,76,0,NM_022770
ENSG00000164659,KIAA1324L,3.3,49.1824091001,-0.165211634544,ENSMUSG00000056004,93,1,NM_152748
ENSG00000174428,GTF2IRD2B,6.2,60.1665651026,-0.0387002095564,ENSMUSG00000015942,79,1,NM_001003795
ENSG00000174429,ABRA,0.3,28.4430225472,-0.211844653575,ENSMUSG00000042895,79,0,NM_139166
ENSG00000178372,CALML5,0,21.1405646963,-0.263128233693,ENSMUSG00000033765,50,1,NM_017422
ENSG00000164651,SP8,0,21.1405646963,-0.206962863509,ENSMUSG00000048562,94,1,NM_198956
ENSG00000181284,TMEM102,4,52.3004265692,1.50881644424,ENSMUSG00000089876,79,1,NM_178518
ENSG00000164654,MIOS,7.6,64.665854154,-0.519933751503,ENSMUSG00000042447,98,1,NM_019005
ENSG00000181935,OR4C16,0,21.1405646963,nan,ENSMUSG00000089892,76,1,NM_001004701
ENSG00000114978,MOB1A,22.7,85.6134470851,-0.576598700039,ENSMUSG00000043131,100,0,NM_018221
ENSG00000154274,C4orf19,0.2,26.6199471867,-0.900985560003,ENSMUSG00000060512,57,1,NM_018302
ENSG00000122644,ARL4A,7.2,63.2642697542,-0.678556875905,ENSMUSG00000047446,100,0,NM_001195396
ENSG00000161021,MAML1,9.6,69.6881982531,0.365425474769,ENSMUSG00000050567,84,1,NM_014757
ENSG00000256436,TAS2R31,0,21.1405646963,-0.87235674429,ENSMUSG00000053217,47,1,NM_176885
ENSG00000186462,NAP1L2,5.4,57.5766808856,0.141705149651,ENSMUSG00000082229,82,1,NM_021963
ENSG00000279178,C5orf64,0,21.1405646963,-0.337178135601,NA,NA,NA,NA
ENSG00000100065,CARD10,3.9,51.7976843388,-0.363521604581,ENSMUSG00000033170,90,1,NM_014550
ENSG00000132382,MYBBP1A,6.4,60.8825919155,-0.304405858342,ENSMUSG00000040463,70,1,NM_001105538
ENSG00000073464,CLCN4,2.4,44.7491367053,-0.0783785189071,ENSMUSG00000000605,97,1,NM_001256944
ENSG00000101977,MCF2,25,87.0353443023,4.35200822951,ENSMUSG00000031139,75,0,NM_001099855
ENSG00000101974,ATP11C,6.1,59.8618728418,-0.114176274905,ENSMUSG00000062949,94,1,NM_001010986
ENSG00000101972,STAG2,20.5,83.9833434897,-0.582170987033,ENSMUSG00000025862,99,1,NM_001042751
ENSG00000269405,NXF2,0.1,24.3195206175,-0.1249428116,ENSMUSG00000009941,51,0,NM_022053
ENSG00000269404,SPIB,0.1,24.3195206175,-0.475957346783,ENSMUSG00000008193,84,0,NM_001243998
ENSG00000007516,BAIAP3,13.5,76.6453382084,1.97513908713,ENSMUSG00000047507,86,1,NM_001199096
ENSG00000162852,CNST,16.9,80.591102986,2.42416760905,ENSMUSG00000038949,68,1,NM_001139459
ENSG00000072736,NFATC3,5.8,58.8716229941,-0.699580919749,ENSMUSG00000031902,89,1,NM_004555
ENSG00000261603,PRSS46,0.2,26.6199471867,0.119855863414,ENSMUSG00000049719,64,1,NM_001205271
ENSG00000100060,MFNG,4.7,55.0121876904,-0.527652669665,ENSMUSG00000018169,83,0,NM_001166343
ENSG00000119508,NR4A3,55.1,94.5307739183,4.06581138809,ENSMUSG00000028341,91,0,NM_173200
ENSG00000116574,RHOU,12,74.4617103392,-0.316177895782,ENSMUSG00000039960,91,0,NM_021205
ENSG00000130349,C6orf203,31.4,89.6760105627,3.53921647978,ENSMUSG00000019797,77,1,NM_001142470
ENSG00000130348,QRSL1,4.6,54.6567133861,-0.391947006811,ENSMUSG00000019863,88,1,NM_018292
ENSG00000054654,SYNE2,12,74.4617103392,-0.377681499831,ENSMUSG00000063450,70,0,NM_182914
ENSG00000119509,INVS,4.6,54.6567133861,0.259598529777,ENSMUSG00000028344,81,1,NM_183245
ENSG00000272804,KRTAP10-7,0,21.1405646963,nan,ENSMUSG00000069582,36,0,NM_198689
ENSG00000005001,PRSS22,0,21.1405646963,-0.539034148597,ENSMUSG00000045027,75,0,NM_022119
ENSG00000130340,SNX9,20.1,83.577087142,-0.279143984002,ENSMUSG00000002365,90,0,NM_016224
ENSG00000180881,CAPS2,0.6,32.1704245379,-0.265330926629,ENSMUSG00000035694,65,0,NM_001286548
ENSG00000005007,UPF1,15.1,78.717245582,-0.155943874574,ENSMUSG00000058301,98,1,NM_001297549
ENSG00000099949,LZTR1,11.2,72.9687182612,0.570252166882,ENSMUSG00000022761,95,0,NM_006767
ENSG00000165309,ARMC3,0,21.1405646963,-0.27046246074,ENSMUSG00000037683,83,1,NM_001282747
ENSG00000178573,MAF,13,75.8886857607,-0.348219015121,ENSMUSG00000055435,90,1,NM_001031804
ENSG00000107562,CXCL12,71.3,96.0948608572,-0.325931227472,ENSMUSG00000061353,61,0,NM_001178134
ENSG00000151012,SLC7A11,0,21.1405646963,-0.529217414948,ENSMUSG00000027737,89,0,NM_014331
ENSG00000107560,RAB11FIP2,6.1,59.8618728418,-0.203152875973,ENSMUSG00000040022,93,0,NM_014904
ENSG00000151014,CCRN4L,1.3,38.1271582368,-0.340509464586,ENSMUSG00000023087,90,0,NM_012118
ENSG00000099940,SNAP29,11.7,73.9589681089,-0.116076056501,ENSMUSG00000022765,84,0,NM_004782
ENSG00000099942,CRKL,12.7,75.482429413,-0.725476510905,ENSMUSG00000006134,97,1,NM_005207
ENSG00000145850,TIMD4,0.3,28.4430225472,-0.367047785762,ENSMUSG00000055546,38,0,NM_001146726
ENSG00000101608,MYL12A,170.7,98.5628681698,-0.324183939034,ENSMUSG00000024048,95,0,NM_001303049
ENSG00000196539,OR2T3,0,21.1405646963,nan,NA,NA,NA,NM_001005495
ENSG00000174136,RGMB,5.9,59.2575665245,-0.491337946619,ENSMUSG00000048027,75,0,NM_001012761
ENSG00000101605,MYOM1,1.6,40.2193784278,-0.295296709256,ENSMUSG00000024049,86,1,NM_019856
ENSG00000121335,PRB2,0,21.1405646963,-0.179665867058,NA,NA,NA,NM_006248
ENSG00000174132,FAM174A,17.1,80.7993093642,1.12519725456,ENSMUSG00000051185,68,0,NM_198507
ENSG00000154001,PPP2R5E,10.4,71.3132236441,0.0297568519565,ENSMUSG00000021051,100,0,NM_001282181
ENSG00000174130,TLR6,1.6,40.2193784278,-0.272683762652,ENSMUSG00000051498,74,1,NM_006068
ENSG00000125304,TM9SF2,57.9,94.9167174487,-0.146417519582,ENSMUSG00000025544,96,0,NM_004800
