ens_ID,gene_symbol,gene_FPKM,gene_expression_percentile,gene_zscore,mouse_ortholog_ensID,percent_identity, ortholog_confidence, refseq_ID
ENSG00000167740,CYB5D2,3.1,73.4816169003,-1.2848141789,ENSMUSG00000057778,80,1,NM_144611
ENSG00000168038,ULK4,0.2,36.563071298,-0.641058829085,ENSMUSG00000040936,83,0,NM_017886
ENSG00000167749,KLK4,0,28.4481007516,-0.187935775229,ENSMUSG00000006948,69,1,NM_004917
ENSG00000167748,KLK1,2145.7,99.8425756652,3.29142120419,ENSMUSG00000066515,63,0,NM_002257
ENSG00000141946,ZIM3,0,28.4481007516,-0.179605302027,NA,NA,NA,NM_052882
ENSG00000148053,NTRK2,8.4,89.81312208,-0.202491490633,ENSMUSG00000055254,92,0,NM_001291937
ENSG00000124201,ZNFX1,2,64.6353849279,-2.14461244648,ENSMUSG00000039501,88,0,NM_021035
ENSG00000108784,NAGLU,12.7,93.5405240707,-0.344553974061,ENSMUSG00000001751,82,0,NM_000263
ENSG00000146399,TAAR1,0,28.4481007516,-0.21155488187,ENSMUSG00000056379,74,1,NM_138327
ENSG00000213995,CARKD,4.8,81.4950233597,-1.40941605168,ENSMUSG00000031505,63,0,NM_001242883
ENSG00000087494,PTHLH,0.2,36.563071298,-0.676158064202,ENSMUSG00000048776,86,0,NM_002820
ENSG00000075388,FGF4,0,28.4481007516,-0.179605302027,ENSMUSG00000050917,80,0,NM_002007
ENSG00000219545,UMAD1,5.1,82.4751167987,-0.935290353927,NA,NA,NA,NA
ENSG00000169740,ZNF32,6.9,87.3146455413,-1.48423061067,ENSMUSG00000059689,95,1,NM_001005368
ENSG00000261609,GAN,0.2,36.563071298,-0.352867629298,ENSMUSG00000052557,98,0,NM_022041
ENSG00000169744,LDB2,1.7,61.5833841154,-0.975684386141,ENSMUSG00000039706,98,0,NM_001304435
ENSG00000124205,EDN3,1.8,62.7209018891,-0.40121130121,ENSMUSG00000027524,50,0,NM_207033
ENSG00000215644,GCGR,0.1,33.2622384725,-0.254372102102,ENSMUSG00000025127,82,1,NM_000160
ENSG00000130764,LRRC47,4.1,78.717245582,-1.99421563645,ENSMUSG00000029028,87,1,NM_020710
ENSG00000177565,TBL1XR1,2.3,67.3217550274,-1.96309745056,ENSMUSG00000027630,99,0,NM_024665
ENSG00000168298,HIST1H1E,0.1,33.2622384725,-0.263590653682,ENSMUSG00000051627,94,1,NM_005321
ENSG00000059804,SLC2A3,2.7,70.6682916921,-0.563218574429,ENSMUSG00000003153,82,1,NM_006931
ENSG00000153714,LURAP1L,5.8,84.704448507,-0.227341391383,ENSMUSG00000048706,88,0,NM_203403
ENSG00000251692,PTX4,0,28.4481007516,-0.295598783449,ENSMUSG00000044172,61,1,NM_001013658
ENSG00000168291,PDHB,6.8,87.1165955718,-2.08843254231,ENSMUSG00000021748,94,1,NM_001173468
ENSG00000120907,ADRA1A,0,28.4481007516,-0.478944942478,ENSMUSG00000045875,84,0,NM_000680
ENSG00000105879,CBLL1,2.5,69.1143611619,-1.86750394692,ENSMUSG00000020659,96,1,NM_001284291
ENSG00000120903,CHRNA2,0,28.4481007516,-0.187655855866,ENSMUSG00000022041,82,0,NM_000742
ENSG00000175701,LINC00116,6.9,87.3146455413,-0.424322717657,ENSMUSG00000051319,38,1,NA
ENSG00000277058,HNRNPCL3,0,28.4481007516,nan,ENSMUSG00000060373,84,0,NM_001146181
ENSG00000105877,DNAH11,0,28.4481007516,-0.340457389894,ENSMUSG00000018581,84,1,NM_001277115
ENSG00000105875,WDR91,1.9,63.6248222628,-0.769427317757,ENSMUSG00000058486,92,1,NM_014149
ENSG00000135074,ADAM19,0.1,33.2622384725,-0.895851760144,ENSMUSG00000011256,84,0,NM_033274
ENSG00000135077,HAVCR2,0.5,44.1042047532,-1.01300602435,ENSMUSG00000020399,61,1,NM_032782
ENSG00000131023,LATS1,1.4,58.0337192769,-2.13346387575,ENSMUSG00000040021,93,0,NM_001270519
ENSG00000057294,PKP2,3.5,75.7871216738,-0.481613025253,ENSMUSG00000041957,74,1,NM_004572
ENSG00000254415,SIGLEC14,0.1,33.2622384725,-0.507110459194,NA,NA,NA,NM_001098612
ENSG00000131759,RARA,3.3,74.6496039001,-1.64586459597,ENSMUSG00000037992,98,1,NM_001024809
ENSG00000142279,WTIP,1.8,62.7209018891,-0.908590408397,ENSMUSG00000036459,83,1,NM_001080436
ENSG00000146083,RNF44,3.2,74.121470648,-1.24265346864,ENSMUSG00000034928,84,0,NM_014901
ENSG00000136250,AOAH,0.1,33.2622384725,-0.79948965541,ENSMUSG00000021322,61,1,NM_001177507
ENSG00000149792,MRPL49,5.6,84.0950639854,-1.77863306472,ENSMUSG00000007338,83,1,NM_004927
ENSG00000149021,SCGB1A1,0,28.4481007516,-0.202669924877,ENSMUSG00000024653,55,1,NM_003357
ENSG00000146085,MUT,5.3,83.1251269551,-0.99378330639,ENSMUSG00000023921,95,1,NM_000255
ENSG00000132591,ERAL1,4.2,79.1082673167,-2.63847742791,ENSMUSG00000020832,78,1,NM_005702
ENSG00000102471,NDFIP2,7.3,88.0306723543,-1.00681603284,ENSMUSG00000053253,81,0,NM_001161407
ENSG00000149798,CDC42EP2,1.4,58.0337192769,-0.90678106884,ENSMUSG00000045664,89,1,NM_006779
ENSG00000177700,POLR2L,11.3,92.6366036969,-0.700266940932,ENSMUSG00000038489,100,0,NM_021128
ENSG00000183054,RGPD6,2.1,65.5900873451,-0.918660021042,NA,NA,NA,NM_001037866
ENSG00000177706,FAM20C,3.6,76.3558805606,-0.891168956568,ENSMUSG00000025854,75,1,NM_020223
ENSG00000177707,PVRL3,1.3,56.718464351,-0.913100639821,ENSMUSG00000022656,93,0,NM_001243288
ENSG00000174514,MFSD4,0.3,39.4525695714,-0.46490923153,ENSMUSG00000059149,85,0,NM_181644
ENSG00000099256,PRTFDC1,0.9,51.0207190737,-1.05009618013,NA,NA,NA,NM_001282786
ENSG00000180644,PRF1,0.2,36.563071298,-0.586864640768,ENSMUSG00000037202,68,1,NM_001083116
ENSG00000121716,PILRB,4.4,79.9055453991,-1.45616978786,ENSMUSG00000046245,40,1,NM_178238
ENSG00000187961,KLHL17,0.5,44.1042047532,-1.06499692116,ENSMUSG00000078484,98,1,NM_198317
ENSG00000147689,FAM83A,0,28.4481007516,-0.254554700967,ENSMUSG00000051225,82,1,NM_207006
ENSG00000147687,TATDN1,3.9,77.8133252082,-1.39981073861,ENSMUSG00000050891,80,1,NM_001146160
ENSG00000147684,NDUFB9,35.4,97.9839528743,-1.24556584671,ENSMUSG00000022354,87,1,NM_001278645
ENSG00000189182,KRT77,0,28.4481007516,-0.180318926688,ENSMUSG00000067594,73,1,NM_175078
ENSG00000187969,ZCCHC13,0,28.4481007516,-0.179605302027,ENSMUSG00000031330,61,1,NM_203303
ENSG00000188342,GTF2F2,2.1,65.5900873451,-2.38142019008,ENSMUSG00000067995,98,0,NM_004128
ENSG00000188343,FAM92A1,1.5,59.191549868,-0.487558866118,ENSMUSG00000028218,86,0,NM_001283034
ENSG00000114529,C3orf52,5.3,83.1251269551,0.537721592165,ENSMUSG00000033187,38,0,NM_001171747
ENSG00000147174,ACRC,0.1,33.2622384725,-0.483101809337,NA,NA,NA,NM_052957
ENSG00000166831,RBPMS2,0.5,44.1042047532,-0.524861345501,ENSMUSG00000032387,85,0,NM_194272
ENSG00000135617,PRADC1,7.9,89.0767824497,-0.5854336894,ENSMUSG00000030008,98,1,NM_032319
ENSG00000162849,KIF26B,0,28.4481007516,-0.917519395894,ENSMUSG00000026494,88,1,NM_018012
ENSG00000114520,SNX4,4.3,79.5399146862,-1.55876548625,ENSMUSG00000022808,94,0,NM_003794
ENSG00000166839,ANKDD1A,0.7,47.7859029047,-0.464269891188,ENSMUSG00000066510,76,0,NM_182703
ENSG00000145198,VWA5B2,1.2,55.4336786512,-0.0218256616155,ENSMUSG00000046613,84,0,NM_138345
ENSG00000189157,FAM47E,1.3,56.718464351,-0.231837417528,ENSMUSG00000057068,31,0,NM_001136570
ENSG00000149243,KLHL35,0,28.4481007516,-0.379020159837,ENSMUSG00000035298,89,0,NM_001039548
ENSG00000184702,5-Sep,3.6,76.3558805606,-0.562136069276,ENSMUSG00000072214,99,0,NM_001009939
ENSG00000169813,HNRNPF,17.9,95.6987609181,-1.948060094,ENSMUSG00000042079,98,0,NM_001098208
ENSG00000145191,EIF2B5,3.3,74.6496039001,-2.59724650015,ENSMUSG00000003235,88,0,NM_003907
ENSG00000145192,AHSG,0.2,36.563071298,-0.179168417308,ENSMUSG00000022868,53,1,NM_001622
ENSG00000069956,MAPK6,1.6,60.4052407069,-1.8192657905,ENSMUSG00000042688,95,1,NM_002748
ENSG00000145194,ECE2,5.8,84.704448507,1.85041774743,ENSMUSG00000022842,92,1,NM_001100120
ENSG00000115694,STK25,8.9,90.5139142799,-1.36674786161,ENSMUSG00000026277,99,1,NM_001282305
ENSG00000169814,BTD,5.1,82.4751167987,-0.980421553325,ENSMUSG00000021900,82,1,NM_001281725
ENSG00000163462,TRIM46,0.1,33.2622384725,-0.390911610388,ENSMUSG00000042766,98,0,NM_001256600
ENSG00000214114,MYCBP,1.9,63.6248222628,-1.46673449677,ENSMUSG00000028647,97,1,NM_012333
ENSG00000163464,CXCR1,0.3,39.4525695714,-0.417270369021,ENSMUSG00000026180,67,0,NM_000634
ENSG00000084710,EFR3B,0,28.4481007516,-0.437453510328,ENSMUSG00000020658,98,0,NM_014971
ENSG00000105298,CACTIN,1.3,56.718464351,-1.67123588733,ENSMUSG00000034889,87,0,NM_021231
ENSG00000163468,CCT3,15.9,95.0690635791,-2.0459608319,ENSMUSG00000001416,97,1,NM_001008800
ENSG00000168036,CTNNB1,19.8,96.2218159659,-2.09850116088,ENSMUSG00000006932,100,0,NM_001098209
ENSG00000141682,PMAIP1,0.2,36.563071298,-0.620537196754,ENSMUSG00000024521,72,1,NM_021127
ENSG00000068650,ATP11A,2.5,69.1143611619,-0.840236132589,ENSMUSG00000031441,92,1,NM_032189
ENSG00000048471,SNX29,0.9,51.0207190737,-1.37202410512,ENSMUSG00000071669,87,1,NM_032167
ENSG00000105290,APLP1,13,93.7233394272,0.120796878084,ENSMUSG00000006651,86,1,NM_005166
ENSG00000162599,NFIA,3.4,75.2335974,-1.29009812127,ENSMUSG00000028565,91,0,NM_005595
ENSG00000162598,C1orf87,0,28.4481007516,-0.209566131846,ENSMUSG00000078639,64,1,NM_152377
ENSG00000109736,MFSD10,3.5,75.7871216738,-0.979066819889,ENSMUSG00000001082,80,1,NM_001120
ENSG00000109738,GLRB,3.3,74.6496039001,0.00109012498743,ENSMUSG00000028020,97,1,NM_001166061
ENSG00000058600,POLR3E,2.5,69.1143611619,-2.2691554617,ENSMUSG00000030880,92,0,NM_001258035
ENSG00000029364,SLC39A9,7.1,87.6955108674,-1.71786919869,ENSMUSG00000048833,93,1,NM_001252148
ENSG00000172289,OR10V1,0,28.4481007516,nan,ENSMUSG00000060878,90,1,NM_001005324
ENSG00000029363,BCLAF1,1.8,62.7209018891,-1.00285500686,ENSMUSG00000037608,96,1,NM_001077440
ENSG00000162595,DIRAS3,4.5,80.4235222425,0.0349207754506,NA,NA,NA,NM_004675
ENSG00000162594,IL23R,0,28.4481007516,-0.588779865674,ENSMUSG00000049093,69,0,NM_144701
ENSG00000169035,KLK7,0,28.4481007516,-0.289558300697,ENSMUSG00000030713,72,1,NM_139277
ENSG00000118640,VAMP8,26.3,97.2171440179,-1.18210086418,ENSMUSG00000050732,87,0,NM_003761
ENSG00000071909,MYO3B,0.1,33.2622384725,-0.237183631371,ENSMUSG00000042064,85,0,NM_138995
ENSG00000069329,VPS35,0.5,44.1042047532,-2.54815664428,ENSMUSG00000031696,99,1,NM_018206
ENSG00000100084,HIRA,2.7,70.6682916921,-0.846725236362,ENSMUSG00000022702,96,1,NM_003325
ENSG00000159961,OR3A3,0,28.4481007516,-0.212664361503,NA,NA,NA,NM_012373
ENSG00000090776,EFNB1,0.8,49.4210847044,-1.44731373832,ENSMUSG00000031217,95,1,NM_004429
ENSG00000115073,ACTR1B,9.7,91.2451757059,-2.14692698005,ENSMUSG00000037351,99,0,NM_005735
ENSG00000068354,TBC1D25,1.4,58.0337192769,-1.91556568117,ENSMUSG00000039201,94,1,NM_002536
ENSG00000253148,RGS21,0,28.4481007516,nan,ENSMUSG00000098509,88,0,NM_001039152
ENSG00000213853,EMP2,2,64.6353849279,-0.560136428254,ENSMUSG00000022505,77,0,NM_001424
ENSG00000135960,EDAR,0,28.4481007516,-0.898570777153,ENSMUSG00000003227,92,1,NM_022336
ENSG00000029534,ANK1,0.2,36.563071298,-0.265471748002,ENSMUSG00000031543,91,0,NM_020480
ENSG00000213585,VDAC1,14.2,94.3631931749,-1.32314267895,ENSMUSG00000020402,99,0,NM_003374
ENSG00000138696,BMPR1B,0.2,36.563071298,-0.487328865972,ENSMUSG00000052430,93,0,NM_001256793
ENSG00000138347,MYPN,0.1,33.2622384725,-0.248087555137,ENSMUSG00000020067,88,0,NM_001256267
ENSG00000138346,DNA2,0.2,36.563071298,-1.11546560167,ENSMUSG00000036875,80,1,NM_001080449
ENSG00000213588,ZBTB9,1,52.6812918952,-1.56608000095,ENSMUSG00000079605,76,1,NM_152735
ENSG00000213859,KCTD11,1.7,61.5833841154,-0.876594758896,ENSMUSG00000046731,90,1,NM_001002914
ENSG00000105122,RASAL3,0.1,33.2622384725,-0.668778805035,ENSMUSG00000052142,81,1,NM_022904
ENSG00000014216,CAPN1,13.6,94.0940483445,-1.06939562831,ENSMUSG00000024942,89,0,NM_005186
ENSG00000105127,AKAP8,1.5,59.191549868,-1.75398129375,ENSMUSG00000024045,77,0,NM_005858
ENSG00000112685,EXOC2,1.4,58.0337192769,-1.98327040182,ENSMUSG00000021357,94,1,NM_018303
ENSG00000039068,CDH1,18.2,95.7952468007,-0.542257863634,ENSMUSG00000000303,81,1,NM_004360
ENSG00000156976,EIF4A2,50.4,98.639041235,-1.20333952935,ENSMUSG00000022884,100,0,NM_001967
ENSG00000070269,TMEM260,0.9,51.0207190737,-1.60570094243,ENSMUSG00000036339,82,1,NM_017799
ENSG00000276017,AC007325.1,0,28.4481007516,-0.179605302027,NA,NA,NA,NA
ENSG00000186564,FOXD2,0,28.4481007516,-0.475310933838,ENSMUSG00000055210,94,1,NM_004474
ENSG00000186566,GPATCH8,1.3,56.718464351,-1.91650143406,ENSMUSG00000034621,90,1,NM_001304939
ENSG00000186567,CEACAM19,0.5,44.1042047532,-0.781364744058,ENSMUSG00000049848,60,1,NM_020219
ENSG00000186562,DEFB105A,0,28.4481007516,-0.179605302027,ENSMUSG00000058052,47,0,NM_152250
ENSG00000146555,SDK1,2.7,70.6682916921,1.09628912098,ENSMUSG00000039683,90,1,NM_152744
ENSG00000146223,RPL7L1,5.8,84.704448507,-2.24940733312,ENSMUSG00000063888,83,1,NM_198486
ENSG00000146221,TCTE1,0,28.4481007516,-0.277474365993,ENSMUSG00000023949,73,0,NM_182539
ENSG00000148719,DNAJB12,5.8,84.704448507,-2.85265683884,ENSMUSG00000020109,87,1,NM_001002762
ENSG00000060709,RIMBP2,0.4,41.9662807231,-0.425832688836,ENSMUSG00000029420,79,0,NM_015347
ENSG00000051009,FAM160A2,4.3,79.5399146862,-1.49767358237,ENSMUSG00000044465,90,1,NM_032127
ENSG00000133318,RTN3,17,95.4346942921,-0.611046734627,ENSMUSG00000024758,51,1,NM_201429
ENSG00000133317,LGALS12,0,28.4481007516,-0.244391930912,ENSMUSG00000024972,76,1,NM_001142538
ENSG00000055070,SZRD1,7.9,89.0767824497,-2.61212271729,ENSMUSG00000040842,97,0,NM_001271869
ENSG00000133315,MACROD1,7.1,87.6955108674,0.00266067565741,ENSMUSG00000036278,86,1,NM_014067
ENSG00000141027,NCOR1,7.4,88.2084095064,-2.34666470084,ENSMUSG00000018501,92,1,NM_001190438
ENSG00000133313,CNDP2,15.5,94.9421084704,-1.01248547985,ENSMUSG00000024644,91,1,NM_001168499
ENSG00000183632,TP53TG3,0,28.4481007516,-0.290020946714,NA,NA,NA,NM_016212
ENSG00000137343,ATAT1,0.5,44.1042047532,-0.925594852823,ENSMUSG00000024426,85,0,NM_001031722
ENSG00000172867,KRT2,0,28.4481007516,-0.182078279563,ENSMUSG00000064201,79,0,NM_000423
ENSG00000100519,PSMC6,1.2,55.4336786512,-2.09750655472,ENSMUSG00000021832,97,0,NM_002806
ENSG00000198894,CIPC,2.1,65.5900873451,-1.30009955408,ENSMUSG00000034157,86,1,NM_033426
ENSG00000198892,SHISA4,0.1,33.2622384725,-0.422003643591,ENSMUSG00000041889,92,0,NM_198149
ENSG00000198890,PRMT6,2.3,67.3217550274,-1.47657781645,ENSMUSG00000049300,92,0,NM_018137
ENSG00000162337,LRP5,5.6,84.0950639854,-0.886359329168,ENSMUSG00000024913,94,0,NM_001291902
ENSG00000066427,ATXN3,1.4,58.0337192769,-2.00757159967,NA,NA,NA,NM_001164779
ENSG00000132323,ILKAP,2.8,71.3792403006,-2.67084686835,ENSMUSG00000026309,95,1,NM_030768
ENSG00000066422,ZBTB11,1.8,62.7209018891,-1.64112470386,ENSMUSG00000022601,89,1,NM_014415
ENSG00000155714,PDZD9,0,28.4481007516,-0.194006270089,ENSMUSG00000030887,70,0,NM_173806
ENSG00000182010,RTKN2,0,28.4481007516,-0.247097365395,ENSMUSG00000037846,71,0,NM_001282941
ENSG00000182013,PNMAL1,1.3,56.718464351,-0.459181176126,ENSMUSG00000041141,58,1,NM_018215
ENSG00000157578,LCA5L,0.1,33.2622384725,-0.219993874102,ENSMUSG00000045275,60,1,NM_152505
ENSG00000130962,PRRG1,0.3,39.4525695714,-1.31477542269,ENSMUSG00000047996,93,0,NM_001173490
ENSG00000108064,TFAM,3.1,73.4816169003,-1.91777855007,ENSMUSG00000003923,61,0,NM_001270782
ENSG00000157570,TSPAN18,0.3,39.4525695714,-1.07820190036,ENSMUSG00000027217,91,0,NM_130783
ENSG00000108061,SHOC2,4.5,80.4235222425,-2.00780812315,ENSMUSG00000024976,98,0,NM_001269039
ENSG00000087495,PHACTR3,0,28.4481007516,-0.291502791563,ENSMUSG00000027525,81,0,NM_001281507
ENSG00000165879,FRAT1,0.4,41.9662807231,-1.23937394978,ENSMUSG00000070526,67,0,NM_005479
ENSG00000204179,PTPN20A,0.8,49.4210847044,-0.478202867665,ENSMUSG00000021940,65,1,NM_001042363
ENSG00000067082,KLF6,25.2,97.0698760918,-0.8810908566,ENSMUSG00000000078,95,1,NM_001160125
ENSG00000204174,NPY4R,0,28.4481007516,-0.50848251849,ENSMUSG00000048337,75,0,NM_005972
ENSG00000204175,GPRIN2,0.9,51.0207190737,-0.299765040488,ENSMUSG00000071531,70,0,NM_014696
ENSG00000204176,SYT15,0.4,41.9662807231,-0.585184576888,ENSMUSG00000041479,78,1,NM_031912
ENSG00000204172,AGAP10,1.8,62.7209018891,-0.966002350086,ENSMUSG00000055013,61,1,NM_001190810
ENSG00000124067,SLC12A4,3.9,77.8133252082,-1.30163952788,ENSMUSG00000017765,91,1,NM_001145962
ENSG00000121621,KIF18A,0,28.4481007516,-0.605207856551,ENSMUSG00000027115,76,1,NM_031217
ENSG00000181938,GINS3,0.3,39.4525695714,-1.52484270923,ENSMUSG00000031669,76,0,NM_022770
ENSG00000164659,KIAA1324L,1.3,56.718464351,-0.838685813575,ENSMUSG00000056004,93,1,NM_152748
ENSG00000174428,GTF2IRD2B,2.5,69.1143611619,-1.15628674894,ENSMUSG00000015942,79,1,NM_001003795
ENSG00000174429,ABRA,0,28.4481007516,-0.257341491927,ENSMUSG00000042895,79,0,NM_139166
ENSG00000178372,CALML5,0.1,33.2622384725,-0.261874869079,ENSMUSG00000033765,50,1,NM_017422
ENSG00000164651,SP8,0,28.4481007516,-0.206962863509,ENSMUSG00000048562,94,1,NM_198956
ENSG00000181284,TMEM102,0.9,51.0207190737,-1.00672290481,ENSMUSG00000089876,79,1,NM_178518
ENSG00000164654,MIOS,3.6,76.3558805606,-1.47066975425,ENSMUSG00000042447,98,1,NM_019005
ENSG00000181935,OR4C16,0,28.4481007516,nan,ENSMUSG00000089892,76,1,NM_001004701
ENSG00000114978,MOB1A,3.6,76.3558805606,-1.61832830531,ENSMUSG00000043131,100,0,NM_018221
ENSG00000154274,C4orf19,4.4,79.9055453991,-0.226375759087,ENSMUSG00000060512,57,1,NM_018302
ENSG00000122644,ARL4A,1.3,56.718464351,-0.923512015811,ENSMUSG00000047446,100,0,NM_001195396
ENSG00000161021,MAML1,2.9,72.130814544,-1.79886242,ENSMUSG00000050567,84,1,NM_014757
ENSG00000256436,TAS2R31,0,28.4481007516,-0.87235674429,ENSMUSG00000053217,47,1,NM_176885
ENSG00000186462,NAP1L2,0.5,44.1042047532,-0.470398637271,ENSMUSG00000082229,82,1,NM_021963
ENSG00000279178,C5orf64,0,28.4481007516,-0.337178135601,NA,NA,NA,NA
ENSG00000100065,CARD10,1.8,62.7209018891,-0.754380033826,ENSMUSG00000033170,90,1,NM_014550
ENSG00000132382,MYBBP1A,3.3,74.6496039001,-1.6464974649,ENSMUSG00000040463,70,1,NM_001105538
ENSG00000073464,CLCN4,0.4,41.9662807231,-0.534398992548,ENSMUSG00000000605,97,1,NM_001256944
ENSG00000101977,MCF2,0,28.4481007516,-0.36561586752,ENSMUSG00000031139,75,0,NM_001099855
ENSG00000101974,ATP11C,0.9,51.0207190737,-1.51115657962,ENSMUSG00000062949,94,1,NM_001010986
ENSG00000101972,STAG2,6.9,87.3146455413,-1.37815217948,ENSMUSG00000025862,99,1,NM_001042751
ENSG00000269405,NXF2,0,28.4481007516,-0.211859550104,ENSMUSG00000009941,51,0,NM_022053
ENSG00000269404,SPIB,0.3,39.4525695714,-0.465478753665,ENSMUSG00000008193,84,0,NM_001243998
ENSG00000007516,BAIAP3,1.4,58.0337192769,-0.309131685082,ENSMUSG00000047507,86,1,NM_001199096
ENSG00000162852,CNST,2.1,65.5900873451,-2.14078578914,ENSMUSG00000038949,68,1,NM_001139459
ENSG00000072736,NFATC3,1.3,56.718464351,-1.64549314927,ENSMUSG00000031902,89,1,NM_004555
ENSG00000261603,PRSS46,0,28.4481007516,-0.228815739245,ENSMUSG00000049719,64,1,NM_001205271
ENSG00000100060,MFNG,0.4,41.9662807231,-0.951005482177,ENSMUSG00000018169,83,0,NM_001166343
ENSG00000119508,NR4A3,1.2,55.4336786512,-0.585144628741,ENSMUSG00000028341,91,0,NM_173200
ENSG00000116574,RHOU,7.4,88.2084095064,-0.826500113535,ENSMUSG00000039960,91,0,NM_021205
ENSG00000130349,C6orf203,2.4,68.1596587447,-1.9872733288,ENSMUSG00000019797,77,1,NM_001142470
ENSG00000130348,QRSL1,1.3,56.718464351,-1.64998967913,ENSMUSG00000019863,88,1,NM_018292
ENSG00000054654,SYNE2,9.9,91.4584602884,-0.537305379005,ENSMUSG00000063450,70,0,NM_182914
ENSG00000119509,INVS,0.9,51.0207190737,-1.96768160976,ENSMUSG00000028344,81,1,NM_183245
ENSG00000272804,KRTAP10-7,0,28.4481007516,nan,ENSMUSG00000069582,36,0,NM_198689
ENSG00000005001,PRSS22,0.6,46.1710339224,-0.377576182091,ENSMUSG00000045027,75,0,NM_022119
ENSG00000130340,SNX9,5.9,84.968515133,-1.69796978188,ENSMUSG00000002365,90,0,NM_016224
ENSG00000180881,CAPS2,0.1,33.2622384725,-0.619105495468,ENSMUSG00000035694,65,0,NM_001286548
ENSG00000005007,UPF1,9.3,90.8897014016,-1.28213777033,ENSMUSG00000058301,98,1,NM_001297549
ENSG00000099949,LZTR1,2.3,67.3217550274,-2.22988261119,ENSMUSG00000022761,95,0,NM_006767
ENSG00000165309,ARMC3,0,28.4481007516,-0.27046246074,ENSMUSG00000037683,83,1,NM_001282747
ENSG00000178573,MAF,0.4,41.9662807231,-1.27618931847,ENSMUSG00000055435,90,1,NM_001031804
ENSG00000107562,CXCL12,25.5,97.1054235222,-0.865871101986,ENSMUSG00000061353,61,0,NM_001178134
ENSG00000151012,SLC7A11,0.6,46.1710339224,-0.268009847673,ENSMUSG00000027737,89,0,NM_014331
ENSG00000107560,RAB11FIP2,1.3,56.718464351,-1.37185256696,ENSMUSG00000040022,93,0,NM_014904
ENSG00000151014,CCRN4L,0.4,41.9662807231,-0.608451338358,ENSMUSG00000023087,90,0,NM_012118
ENSG00000099940,SNAP29,3.9,77.8133252082,-1.68216166205,ENSMUSG00000022765,84,0,NM_004782
ENSG00000099942,CRKL,5.3,83.1251269551,-2.14525202977,ENSMUSG00000006134,97,1,NM_005207
ENSG00000145850,TIMD4,0,28.4481007516,-0.389209161506,ENSMUSG00000055546,38,0,NM_001146726
ENSG00000101608,MYL12A,34.8,97.9484054438,-0.73850524684,ENSMUSG00000024048,95,0,NM_001303049
ENSG00000196539,OR2T3,0,28.4481007516,nan,NA,NA,NA,NM_001005495
ENSG00000174136,RGMB,2.1,65.5900873451,-1.09913748181,ENSMUSG00000048027,75,0,NM_001012761
ENSG00000101605,MYOM1,1.5,59.191549868,-0.297209562434,ENSMUSG00000024049,86,1,NM_019856
ENSG00000121335,PRB2,0,28.4481007516,-0.179665867058,NA,NA,NA,NM_006248
ENSG00000174132,FAM174A,4.7,81.1243144424,-0.926633033164,ENSMUSG00000051185,68,0,NM_198507
ENSG00000154001,PPP2R5E,2.2,66.4889295145,-2.33636373998,ENSMUSG00000021051,100,0,NM_001282181
ENSG00000174130,TLR6,0,28.4481007516,-0.773092674759,ENSMUSG00000051498,74,1,NM_006068
ENSG00000125304,TM9SF2,19.8,96.2218159659,-1.73178377069,ENSMUSG00000025544,96,0,NM_004800
